name,website,schedule,latitude,longitude,address
Lafayette Farmers Market,http://www.cccfm.org,May to September Thu:3:30 pm - 7:00 pm;,-122.118,37.8918,"Lafayette Park Plaza at Moraga Road and Mt. Diablo Blvd Lafayette, California 94549"
Lafayette Farmers' Market,http://www.naturespointmarkets.com,May to October Thu:3:30 PM - 7:30 PM;,-105.09397,39.987182,"355 W South Boulder Rd Lafayette, Colorado 80026"
Lafayette Jockey Lot Flea Market,http://www.lafayettejockeylot.com,January to December Sat:8:00 AM - 5:00 PM;sun:8:00 AM - 5:00 PM;,-92.0230179,30.284513,"3011 N.W. Evangeline Thwy Lafayette, Louisiana 70507"
Lafayette's Hub City Farmer's Market,http://www.lafayettehubcitymarket.com,January to December Sat:8:00 am - 12:00 am;,-92.0156,30.2036,"427 Heymann Blvd Lafayette, Louisiana 70503"
Lafourche Central Market,,01/01/2014 to 12/31/2014 Sat: 8:00 AM-12:00 PM;,-90.571638,29.706899,"4484 Hwy. 1 Raceland, Louisiana 70394"
LaGrange Community Farmers Market,,,-85.4141,41.644,"East Spring Street LaGrange, Indiana 46761"
Laguna Beach Certified Farmers Market,http://www.orange.cfbf.com,01/01/2015 to 12/31/2015 Sat: 8:00 AM-12:00 PM;,-117.781678,33.544917,"Forest Ave and 3rd Laguna Beach, California "
Laguna Hills Certified Farmers' Market,http://www.orange.cfbf.com/,01/01/2015 to 12/31/2015 Fri: 9:00 AM-1:00 PM;,-117.704869,33.608951,"I-5 & El Toro Road, Laguna Hills Mall Laguna Hills, California 92653"
laguna niguel CFM,http://www.orange.cfbf.com,01/01/2015 to 12/31/2015 Sun: 8:00 AM-12:00 PM;,-117.708279,33.568865,"La Paz and Pacific Park Laguna Niguel, California 92677"
Laguna Vista Farmers Market,,Tue: 4:00 PM-5:30 PM;,-97.309153,26.112261,"1 Golf House Road Laguna Vista, Texas 78578"
Lake Area Growers Market,,,-94.1992,46.3547,"7th St. & Maple St. Brainerd, Minnesota 56401"
Lake Arrowhead Farmers Market,,,-117.19,34.2494,"28200 Hwy. 189, Hwys. 189 & 173 Lake Arrowhead, California 92352"
Lake City Farmers Market,http://www.seattlefarmersmarkets.org,06/11/2015 to 10/01/2015 Thu: 3:00 PM-7:00 PM;,-122.2976645,47.7192913,"NE 125th Street and 28th Ave NE Seattle, Washington 98125"
Lake City Farmers Market,,05/02/2013 to 12/05/2013 Thu: 1:00 PM-6:00 PM;,-79.754055,33.870752,"111 Henry Street Lake City, South Carolina 29560"
Lake County Farmers' and Flea Market,https://www.facebook.com/LakeCountyFLFairgrounds,01/01/2015 to 12/31/2015 Thu: 8:00 AM-12:00 PM;,-81.698967,28.876216,"2101 N. County Road 452 Eustis, Florida 32726"
Lake DeSoto Farmers Market,http://www.lcfla.com,01/01/2013 to 12/31/2013 Sat: 9:00 AM-1:00 PM;,-82.635341,30.192525,"778 NE Lake DeSoto Circle Lake City, Florida 32055"
Lake Ella Growers' Market,,,-84.2792,30.4625,"229 Lake Ella Drive Tallahassee, Florida 32303"
Lake Forest Park Farmers Market,http://www.thirdplacecommons.org/farmersmarket,May to October sun:11:00 am - 4:00 pm;,-122.278,47.7529,"17171 Bothell Way NE Lake Forest Park, Washington 98155"
Lake Leelanau Farmers Market,http://www.eatleelanau.org,06/21/2015 to 09/06/2015 Sun: 9:00 AM-1:00 PM;,-85.709329,44.982192,"116 E Phillips Strees (M-204) Lake Leelanau, Michigan 49653"
Lake Mary Farmers' Market,http://www.lakemaryfarmersmarket.com,January to December Sat:9:00 AM - 1:30 PM;,-81.323783,28.756994,"100 N 4th Street Lake Mary, Florida 32746"
Lake Metroparks Farmpark Farmers' Market,http://www.lakemetroparks.com,06/05/2013 to 09/25/2013 Wed: 3:00 PM-6:00 PM;,-81.328375,41.577281,"8800 Euclid Chardon Rd Kirtland, Ohio 44094"
Lake Mills Farmers Market,,,-93.6021,43.1018,"Corner of US 69 & 1st Avenue Lake Mills, Iowa 50450"
Lake Mills Farmers' Market,http://www.lakemillsfarmersmarket.com,May to October Wed:2:00 PM - 7:00 PM;,-88.907965,43.074024,"100 North Main Street - Commons Park Lake Mills, Wisconsin 53551"
Lake Milton Farmers Market,http://www.lakemiltoninfo.com/,,-80.9816,41.0929,"Lake Milton Waterfront on the Amphitheater Lawn Lake Milton, Ohio 44429"
Lake of the Pines Farmers Market,http://www.foothillfarmersmarket.com,,-121.123,38.9853,"Highway 49 at Wolf Road Grass Valley, California 95949"
Lake Orion Farmers' Market,http://www.lakeorionfarmersmarket.com,06/18/2014 to 10/22/2014 Wed: 2:00 PM-7:00 PM;,-83.23849,42.78292,"93 S. Anderson Lake Orion, Michigan 48362"
Lake Oswego Farmers' Market,http://www.ci.oswego.or.us/parksrec/lake-oswego-farmers-market,05/17/2014 to 10/11/2014 Sat: 8:30 AM-1:30 PM;,-122.664716,45.417959,"200 First Street Lake Oswego, Oregon 97034"
Lake Placid Farmers Market,http://www.lakeplacidfarmersmarket.com,June to October Wed:9:00 AM - 1:00 PM;,-73.99805,44.29433,"17 Algonquin Drive Lake Placid, New York 12946"
Lake Saint Louis Farmers and Artists Market,http://www.lakesaintlouisfarmersandartistsmarket.com,Sat: 8:00 AM-12:00 PM;,-90.770229,38.805214,"Hwy 40 and Lake Saint Louis Boulevard O'Fallon, Missouri 63366"
Lake Wales Downtown Farmer's Market,http://www.lakewalesmainstreet.com,01/01/2014 to 12/31/2014 Sat: 9:00 AM-1:00 PM;,-81.588227,27.902152,"Market Square Lake Wales, Florida 33853"
Lake Wales Farmers Market,http://www.lakewalesmainstreet.com,01/01/2013 to 12/31/2013 Sat: 9:00 AM-1:00 PM;,-81.593227,27.902128,"Park Ave & Stuart Ave Lake Wales, Florida 33853"
"Lake Worth Farmer's Market, Waterside ",,,-80.0386,26.6147,"1 South Ocean Blvd. Lake Worth, Florida 33460"
Lake Zurich Area Farmers Market,http://www.volz.org/index.aspx?NID=366,,-88.1092,42.1936,"200 S. Rand Rd Lake Zurich, Illinois 60047"
Lakehurst Revitalization Assocciation Farmer's Market,http://www.localharvest.org/lakehurst-revitalization-assocciation-farmers-market-M57208,,-74.3228,40.0087,"Lake Horicon Lakehurst, New Jersey 8733"
Lakeland Downtown Farmers Curb Market,http://www.downtownfarmerscurbmarket.org,Sat: 8:00 AM-2:00 PM;,-81.955223,28.045897,"200 N. Kentucky Avenue Lakeland, Florida 33801"
Lakeport Farmers Market,,,-122.839,38.9779,"Main St. & 2d Kelseyville, California 95451"
Lakes Area Farmers Market,,06/07/2014 to 10/11/2014 Wed: 7:30 AM-12:00 PM;Sat: 7:30 AM-12:00 PM;,-95.1140916,43.4255548,"1602 15th street Spirit Lake, Iowa 51360"
Lakes Area Farmers Market Cooperative,http://www.lakesareafarmersmarket.com,05/18/2013 to 11/02/2013 Tue: 10:00 AM-1:00 PM;Sat: 10:00 AM-2:00 PM;,-95.851604,46.807991," detroit lakes, Minnesota 56501"
Lakes Park Farmers Market,http://BuyLocalLee.com,09/05/2014 to 04/24/2015 Fri: 9:00 AM-1:00 PM;,-81.878555,26.524646,"7300 Gladiolus Drive Fort Myers, Florida 33908"
Lakes Region Farmers Market,http://www.lrfm.org,May to October Sat:8:00 am - 12:00 pm;,-70.4356,43.8314,"709 Roosevelt Trail Windham, Maine 4062"
Lakeshore Farmers Market,,01/01/2015 to 12/31/2015 Sat: 9:00 AM-1:00 PM;,-118.440444,35.710347,"7455 Wofford Heights Bvld Wofford Heights, California 93285"
Lakeside Farmers' Market,http://www.lakesidefarmersmarket.net,01/01/2014 to 12/31/2014 Wed: 8:00 AM-6:00 PM;Sat: 8:00 AM-12:00 PM;,-77.470522,37.614945,"1606 lakeside ave. henrico, Virginia 23228"
Lakeville Farmers Market,http://www.stpaulfarmersmarket.com,,-93.2429,44.6451,"210 Holyoke Lakeville, Minnesota 55044"
Lakewood Earth and Food (LEAF) Community Farmers' Market,http://www.leafcommunity.org,06/06/2013 to 10/24/2013 Thu: 5:30 PM-8:00 PM;,-81.804266,41.484539,"15425 Detroit Lakewood, Ohio 44107"
Lakewood Farmers Market,http://marketconnect.us,06/28/2014 to 10/11/2014 Sat: 10:00 AM-1:00 PM;,-81.800894,41.484758,"Detroit Ave., Between Warren and Cook Lakewood, Ohio 44107"
Lakewood Farmers Market,http://denverfarmersmarket.com,06/27/2015 to 09/26/2015 Sat: 10:00 AM-2:00 PM;,-105.099496,39.711429,"9077 W Alameda Ave Lakewood, Colorado 80226"
Lakewood Farmers Market,,06/02/2015 to 08/25/2015 Tue: 1:00 PM-5:00 PM;,-79.3262036,42.1018932,"Chautauqua Ave. & W.Second Street Lakewood, New York 14750"
Lakewood Ranch Farmers Market,,,-82.43,27.465,"Lakewood Ranch on Main Street Lakewood Ranch, Florida "
Lakview Farmers Market,,,-92.3814,36.3262,"14 Skyles Lane Lakeview, Arkansas 72642"
Lamar County Farmers Market,,,-88.1059,33.7568,"Large Pavilion at Vernon City Park Vernon, Alabama 33592"
Lamoille Valley Year Round Farmers Artisan Market,http://www.farmersartisanmarket.com,,-72.5984,44.5617,"River Arts Center Morrisville, Vermont 5661"
Lamoni Farmers' Market,,,-93.9333,40.6237,"Corner of Main St. and S. Linden St. Lamoni, Iowa 50140"
LaMoure Farmers Market,,06/24/2013 to 10/10/2013 Mon: 4:00 PM-6:00 PM;Thu: 4:00 PM-6:00 PM;,-98.286373,46.354362,"Highway 13 LaMoure, North Dakota 58458"
Lampe Park Farmers Market,,,-119.753,38.9251,"1323 Waterloo Rd. Gardnerville, Nevada "
Lan-Oak Park District Farmer's Market,http://www.lanoakparkdistrict.org,June to August Wed:4:00 PM - 7:00 PM;,-87.5338799,41.5645616,"Ridge & Grant Street Lansing, Illinois 60438"
Lanark Farmers Market,http://www.lanarkil.com/market/,,-89.8344,42.1045,"200 block of W. Claremont St. (Lanark City Park) Lanark, Illinois "
Lancaster Central Market,http://www.centralmarketlancaster.com,01/01/2014 to 12/31/2014 Tue: 6:00 AM-4:00 PM;Fri: 6:00 AM-4:00 PM;Sat: 6:00 AM-2:00 PM;,-76.306484,40.038235,"23 North Market Street Lancaster, Pennsylvania 17603"
Lancaster County Farmers Market,,,-80.7193,34.7212," Lancaster, South Carolina 29721"
Lancaster County Farmers Market,,,-75.4309,40.0453,"2 West Baltimore pike Landsdowne, Pennsylvania "
Lancaster Farmers Market,,July to September Thu:3:00 pm - 6:00 pm;,-71.6583,42.4645,"Fairgrounds, Seven Bridge Road Lancaster, Massachusetts 1523"
Lancaster Farmers Market,http://www.lancasterfarmersmarket.com,,-82.6067,39.7151,"Corner of Memorial Dr. & Wheeling St. Lancaster, Ohio 43130"
Lancaster Farmers'  Market,http://www.lancasterfarmersmarket.net,May to October Sat:9:00 AM - 12:00 PM;,-71.5706,44.4913,"Centenial Park Lancaster, New Hampshire 3584"
Lancaster Market,http://www.lancastervillagemarket.com,05/03/2015 to 10/25/2015 Sun: 9:00 AM-2:00 PM;,-78.693695,42.876719,"4913 Transit Road lancaster, New York 14086"
Land O Lakes Farmers Market,,,-89.2183,46.1618,"Downtown Land O Lakes, Wisconsin "
Lander Valley Farmer's Market,,07/16/2013 to 10/15/2013 Tue: 5:00 PM-6:30 PM;,-108.745862,42.841176,"1445 Main Street Lander, Wyoming 82520"
Lander Valley Farmer's Market,,07/13/2013 to 10/12/2013 Sat: 9:00 AM-11:00 AM;,-108.7392146,42.8344887,"685 Main Street Lander, Wyoming 82520"
Landis Marketplace,http://www.landismarketplace.com,01/01/2014 to 12/31/2014 Thu: 9:00 AM-6:00 PM;Fri: 9:00 AM-7:00 PM;Sat: 8:00 AM-4:00 PM;,-75.021991,39.485568,"631 East Landis Avenue Vineland, New Jersey 8360"
Landmark Greenwood Village Fresh Market,http://coloradofreshmarkets.com,06/20/2015 to 09/26/2015 Sat: 10:00 AM-2:00 PM;,-104.899871,39.617518," Denver, Colorado "
Lane County Farmers Holiday Market,http://www.lanecountyfarmersmarket.org/,11/21/2015 to 12/20/2015 Sat: 10:00 AM-5:00 PM;Sun: 11:00 AM-5:00 PM;,-123.104448,44.043914,"796 W 13th Ave Eugene, Oregon 97401"
Lane County Farmers Market,http://www.lanecountyfarmersmarket.org/,02/07/2015 to 03/28/2015 Sat: 10:00 AM-2:00 PM;,-123.0911962,44.0510188,"8th & Oak St. Eugene, Oregon "
Lanesboro Farmers Market,http://www.lanesboro-mn.gov/commissions-farmersmarket.php,05/03/2014 to 10/25/2014 Sat: 9:00 AM-12:00 PM;,-91.976423,43.718962,"Sylvan Park Lanesboro, Minnesota 55949"
Langley Second Street Market,http://www.mainstreetlangley.org/second-street-market/,,-122.413,48.0401,"Second Street Langley, Washington 98260"
Lansdale Farmers' Market,http://www.lansdalefarmersmarket.org,05/18/2013 to 11/02/2013 Sat: 9:00 AM-1:00 PM;,-75.285287,40.242215,"Railroad Ave at Main St Lansdale, Pennsylvania 19446"
Lansdowne Farmers Market,http://www.LansdowneFarmersMarket.com,05/24/2014 to 11/01/2014 Sat: 9:00 AM-1:00 PM;,-75.2724185,39.9392368,"30 North Lansdowne Avenue Lansdowne, Pennsylvania 19050"
Lansing - Old Town Farmers Market,http://www.oldtownmainstreet.org,06/06/2014 to 10/31/2014 Fri: 3:00 PM-7:00 PM;,-84.5480353,42.7464742,"On the corner of E. Grand River Ave. and Center St. Lansing, Michigan 48906"
Lansing City Market,http://www.lansingcitymarket.com,"July 1, 2012 to December Tue:10:00 AM - 6:00 PM;Wed:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Fri:10:00 AM - 6:00 PM;Sat:9:00 AM - 5:00 PM;sun:12:00 PM - 4:00 PM;",-84.5471549,42.7357602,"325 City Market Drive Lansing, Michigan 48912"
Lansing Farmers Market,http://www.laramiefarmersmarket.com,June to October Sat:9:00 AM - 12:30 PM;,-76.5033848,42.5380668,"29 Auburn Rd Lansing, New York 14882"
LaPorte Farmers Market,,,-86.7215,41.6111,"Downtown on State St. North of Courthouse LaPorte, Indiana 46350"
Laramie Local Community Market,http://www.laramieloco.org,06/19/2014 to 08/28/2014 Thu: 3:00 PM-7:00 PM;,-105.5890518,41.3041486,"7th and Ord Laramie, Wyoming 82070"
Larchmont Village Farmers Market,http://www.ccfm.com,,-118.324,34.0748,"Larchmont Blvd., Lot #694 Tarzana, California 91356"
Larchmont's Down to Earth Farmers Market,http://DowntoEarthMarkets.com,05/09/2015 to 12/19/2015 Sat: 8:30 AM-1:00 PM;,-73.761381,40.933617,"Parking Lot off Chatsworth Ave. Larchmont, New York 10538"
Larimer County Farmers' Market,http://www.larimercountyfarmersmarket.org,05/17/2014 to 10/25/2014 Sat: 8:00 AM-12:00 PM;,-105.0798,40.58578,"200 W. Oak Street Fort Collins, Colorado 80521"
Larkridge Farmers' Market,,,-104.972,39.868,"I-25 & Hwy. 7 at Larkridge Retail Center Thornton, Colorado "
Larkspur Farmers Market,,,-122.564,38.0983,"Larkspur Landing Circle Novato, California 94949"
Las Olas Sunday Market,http://www.lasolassundaymarket.com,01/01/2015 to 12/31/2015 Sun: 9:00 AM-3:00 PM;,-80.1396989,26.1196495,"333 E. Las Olas Blvd. Fort Lauderdale, Florida 33301"
Las Vegas Backyard Farmerts Market,http://www.accessclarkcounty.com/parks,,-115.11,36.1317,"Winchester Cultural Ctr Las Vegas, Nevada "
Las Vegas Farmers Market - Bruce Trent Park,,01/09/2013 to 12/18/2013 Wed: 2:00 AM-8:00 PM;,-115.286815,36.188477,"Bruce Trent Park-1600 N. Rampart Las Vegas, Nevada 89134"
Las Vegas Farmers Market - Floyd Lamb Park,,01/05/2013 to 12/21/2013 Sat: 10:00 AM-2:00 PM;,-115.269456,36.32128,"9200 Tule Springs Road Las Vegas, Nevada 89131"
Las Vegas Farmers Market - Gardens Park,http://www.lasvegasfarmersmarket.com,01/01/2014 to 12/31/2014 Tue: 4:00 PM-8:00 PM;,-115.319399,36.126627,"Gardens Park-10401 Garden Park Drive Las Vegas, Nevada 89135"
Las Vegas: Tri-County Farmers' Market,http://farmersmarketsnm.org/Shoppers/FindMarket/find.php,05/24/2014 to 11/01/2014 Wed: 7:00 AM-1:00 PM;Sat: 7:00 AM-1:00 PM;,-105.227542,35.593013,"230 Plaza Park Las Vegas, New Mexico "
LaSalle Farmers Market,,,-89.097,41.3291,"2nd St. & Gooding St. La Salle, Illinois 61301"
Lassen County Farmers' Market,http://lassenlandandtrailstrust.org,06/06/2015 to 09/26/2015 Sat: 8:00 AM-12:00 PM;,-120.659888,40.411341,"601 Richmond Road Susanville, California 96130"
Lathrop Farmers' Market,,,-94.3211,39.6347,"City Park of Lathrop MO Turney, Missouri 64493"
Lathrup Village Farmers Market,http://www.lathrupvillage.org/index.aspx?nid=241,06/01/2014 to 10/31/2014 Wed: 2:00 PM-7:00 PM;,-83.2202238,42.4913339,"27400 Southfield Road Lathrup Village, Michigan 49076"
Latrobe Farmers Market,,,-79.3795,40.3212,"Latrobe Memorial Stadium parking lot Latrobe, Pennsylvania "
Laughing Daisy Neighborhood Market,,,-114.365,42.5348,"217 Main Street Kimberly, Idaho 83341"
Laupahoehoe Farmers' Market,,,-155.234,19.9842,"Laupahoehoe - next to the Minit Stop on Hwy. 19 Laupahoehoe, Hawaii "
Laurel Downtown Farmers' Market,,July to September Wed:4:00 PM - 6:00 PM;,-108.771429,45.669815,"13 1st Ave. N Laurel, Montana 59044"
Laurel Farmers' Market,,,-76.8439,39.1041,"300 Main Street Laurel, Maryland 20707"
Laurens Farmers Market,,,-82.0151,34.4946,"Historic Downtown Laurens Laurens, South Carolina 29360"
LaVale Farmers' Market,,,-78.835,39.6314,"1262 Vocke Road LaVale, Maryland 21502"
Lavonia Georgia Farmers Market,http://www.LavoniaEvents.com,01/01/2014 to 12/31/2014 Wed: 7:00 AM-11:00 AM;Sat: 7:00 AM-11:00 AM;,-83.1038038,34.4314028,"East Main Street Lavonia, Georgia 30553"
Lawndale (Chicago) Farmers Market,http://www.cityofchicago.org/specialevents,,-87.7238,41.8774,"3555 W. Ogden Ave. Chicago, Illinois 60623"
Lawndale Certified Farmers Market,http://www.lawndalechamber.org,01/01/2014 to 11/26/2014 Wed: 2:00 PM-7:00 PM;,-118.354,33.8982,"14717 Burin Ave. Lawndale, California 90260"
Lawrence County Farmers Market,,,-87.3368,35.2401,"Mahr & Taylor Streets Lawrenceburg, Tennessee 38464"
Lawrence County Farmers Market,http://www.lawrencecountyillinois.com,,-87.685,38.7257,"712 12th St. Lawrenceville, Illinois 62439"
Lawrence County Farmers Market,,July to October Tue:9:00 am - 12:00 pm;Thu:9:00 am - 12:00 pm;Sat:9:00 am - 12:00 pm;,-82.6032,38.1144,"249 Industrial Park Road Louisa, Kentucky 41320"
Lawrence County Farmers Market,,04/19/2014 to 04/19/2014 Tue: 6:00 AM-1:00 PM;Thu: 1:00 PM-7:00 PM;Sat: 6:00 AM-1:00 PM;,-87.285562,34.504965,"Al Hwy 157 north Moulton, Alabama 35650"
Lawrence Farmers Market,http://www.lawrencefarmersmarket.com,,-95.2346826,38.9690095,"824 New Hampshire Street Lawrence, Kansas 66044"
Lawrence Farmers Market,http://www.lawrencemi.com,07/05/2014 to 10/11/2014 Sat: 9:00 AM-1:00 PM;,-86.049125,42.220113,"Village of Lawrence Park downtown on Red Arrow Highway Lawrence, Michigan 49064"
Lawrence Farmers Market-Campagnone Common,http://groundworklawrence.org/farmersmarket,07/09/2014 to 10/29/2014 Wed: 10:00 AM-5:30 PM;,-71.157967,42.710702,"Corner of Haverhill and Jackson Streets Lawrence, Massachusetts 1840"
Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,07/10/2013 to Wed: 10:00 AM-5:30 PM;,-71.1600763,42.7098045,"Campagnone North Common Lawrence, Massachusetts 1841"
Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,07/09/2014 to 10/29/2014 Wed: 10:00 AM-5:30 PM;Sat: 9:00 AM-3:00 PM;,-71.1600763,42.7098045,"North Campagnone Common Lawrence, Massachusetts 1841"
Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,07/12/2014 to 10/25/2014 Sat: 9:00 AM-3:00 PM;,-71.1660442,42.7168489,"216 Lawrence St Lawrence, Massachusetts 1841"
Lawrence Farmers Markets,http://www.groundworklawrence.org/farmersmarket,07/11/2014 to 10/24/2014 Fri: 11:00 AM-5:00 PM;,-71.168301,42.728461,"70 East St Methuen, Massachusetts 1845"
Lawrenceburg Farmers Market,,,-84.8498,39.0916,"Lawrenceburg Public Library Milan, Indiana 47031"
Lawrenceville Farmers Market,http://www.lunited.org/FarmersMarket.html,06/07/2014 to 10/25/2014 Sat: 12:30 PM-4:00 PM;,-79.9548545,40.4806777,"52nd St. and Berlin Way Pittsburgh, Pennsylvania 15201"
Lawrenceville Farmers Market,http://www.lawrencevillefarmersmarket.com/,06/07/2014 to 09/06/2014 Sun: 8:00 AM-12:00 PM;,-83.987275,33.9564261,"153 East Crogan St. LAwrenceville, Georgia 30046"
Lawson Farmers' Market,,,-94.2043,39.4376,"Downtown square, across form Lawson Super grocery store in Lawson MO Lawson, Missouri 64062"
Lawton Farmers Market,http://swokgrowers.com,04/19/2014 to 11/15/2014 Wed: 7:30 AM-1:00 PM;Sat: 7:30 AM-1:00 PM;,-98.421047,34.598898,"920 SW Sheridan Road Lawton, Oklahoma 73507"
Laytonville Farmers' Market,http://www.MCFARm.org,04/01/2014 to 10/27/2014 Mon: 2:30 PM-5:30 PM;,-123.481979,39.685933,"44850 Hwy. 101 laytonville, California 95454"
Le Mars Area Farmers Market II,http://www.lemarsiowa.com,,-96.1697,42.7896,"Bomgaars parking lot on Hwy 75 Le Mars, Iowa 51031"
Le Mars Area Farmers' Market,http://www.lemarsiowa.com,,-96.1156,42.7943,"Olson Cultural Event Center, 33 1st Street NE Le Mars, Iowa 51031"
Le Roy Farmers' Market,,06/21/2014 to 10/11/2014 Sat: 9:00 AM-12:30 PM;,-77.9859128,42.9775464,"Trigon Park Le Roy, New York 14482"
Lean Fat Organic Market,http://www.leanfat.com,,-82.9988,39.9612,"9871 Lean Street Columbus, Ohio 43085"
"Learn It, Grow It, Eat It YM",https://www.grownyc.org,07/10/2013 to 11/20/2013 Wed: 10:00 AM-3:00 PM;,-73.9002169,40.8312056,"Boston Rd and 169th St Bronx, New York 10456"
Leavenworth Community Farmers Market,,,-120.661,47.5962,"Lions Club Park, Hwy2 Leavenworth, Washington 98826"
Leavenworth Farmers Market,http://www.LeavenworthFarmersMarket.com,05/03/2014 to 10/25/2014 Wed: 3:00 PM-6:00 PM;Sat: 7:00 AM-12:00 PM;,-94.917787,39.316574,"7th and Cherokee Street Leavenworth, Kansas 66048"
